dataset,series,method,replicate,index,score,is_anomaly,is_ignored,threshold
mgab,1,esn_residual,0,25100,0.022196619434396325,False,False,0.02713656935194564
mgab,1,esn_residual,0,25112,0.017922827638571448,False,False,0.02713656935194564
mgab,1,esn_residual,0,25124,0.0197413506692925,False,False,0.02713656935194564
mgab,1,esn_residual,0,25136,0.021086577398200745,False,False,0.02713656935194564
mgab,1,esn_residual,0,25148,0.017469374583548358,False,False,0.02713656935194564
mgab,1,esn_residual,0,25160,0.021671411776921445,False,False,0.02713656935194564
mgab,1,esn_residual,0,25172,0.022755493023915108,False,False,0.02713656935194564
mgab,1,esn_residual,0,25184,0.020476995262342257,False,False,0.02713656935194564
mgab,1,esn_residual,0,25196,0.015958132997944574,False,False,0.02713656935194564
mgab,1,esn_residual,0,25208,0.010949325984007885,False,False,0.02713656935194564
mgab,1,esn_residual,0,25220,0.014801672495032392,False,False,0.02713656935194564
mgab,1,esn_residual,0,25232,0.011551343441645656,False,False,0.02713656935194564
mgab,1,esn_residual,0,25244,0.019273230022150756,False,False,0.02713656935194564
mgab,1,esn_residual,0,25256,0.014149438475122622,False,False,0.02713656935194564
mgab,1,esn_residual,0,25268,0.015996808889845227,False,False,0.02713656935194564
mgab,1,esn_residual,0,25280,0.017577970406200905,False,False,0.02713656935194564
mgab,1,esn_residual,0,25292,0.01937230029857062,False,False,0.02713656935194564
mgab,1,esn_residual,0,25304,0.018497407257527243,False,False,0.02713656935194564
mgab,1,esn_residual,0,25316,0.01977863995909246,False,False,0.02713656935194564
mgab,1,esn_residual,0,25328,0.01872193135987743,False,False,0.02713656935194564
mgab,1,esn_residual,0,25340,0.015071144775653522,False,False,0.02713656935194564
mgab,1,esn_residual,0,25352,0.011382091132382754,False,False,0.02713656935194564
mgab,1,esn_residual,0,25364,0.013629432259683938,False,False,0.02713656935194564
mgab,1,esn_residual,0,25376,0.014998805265797444,False,False,0.02713656935194564
mgab,1,esn_residual,0,25388,0.011579359335229356,False,False,0.02713656935194564
mgab,1,esn_residual,0,25400,0.018486558956560373,False,False,0.02713656935194564
mgab,1,esn_residual,0,25412,0.011400503523439909,False,False,0.02713656935194564
mgab,1,esn_residual,0,25424,0.016037582195870925,False,False,0.02713656935194564
mgab,1,esn_residual,0,25436,0.018793575068947632,False,False,0.02713656935194564
mgab,1,esn_residual,0,25448,0.012901461459712493,False,False,0.02713656935194564
mgab,1,esn_residual,0,25460,0.018485159946095564,False,False,0.02713656935194564
mgab,1,esn_residual,0,25472,0.015871212938058932,False,False,0.02713656935194564
mgab,1,esn_residual,0,25484,0.01115211374108327,False,False,0.02713656935194564
mgab,1,esn_residual,0,25496,0.014308810908957525,False,False,0.02713656935194564
mgab,1,esn_residual,0,25508,0.01609684597222838,False,False,0.02713656935194564
mgab,1,esn_residual,0,25520,0.019548099043497302,False,False,0.02713656935194564
mgab,1,esn_residual,0,25532,0.01557644087324661,False,False,0.02713656935194564
mgab,1,esn_residual,0,25544,0.013221529361722162,False,False,0.02713656935194564
mgab,1,esn_residual,0,25556,0.015088761599109546,False,False,0.02713656935194564
mgab,1,esn_residual,0,25568,0.013560990574355003,False,False,0.02713656935194564
mgab,1,esn_residual,0,25580,0.013937612200500382,False,False,0.02713656935194564
mgab,1,esn_residual,0,25592,0.02342531600911002,False,False,0.02713656935194564
mgab,1,esn_residual,0,25604,0.016237287729794048,False,False,0.02713656935194564
mgab,1,esn_residual,0,25616,0.014480547977079539,False,False,0.02713656935194564
mgab,1,esn_residual,0,25628,0.015076451877881425,False,False,0.02713656935194564
mgab,1,esn_residual,0,25640,0.010118775828260596,False,False,0.02713656935194564
mgab,1,esn_residual,0,25652,0.01330659781810084,False,False,0.02713656935194564
mgab,1,esn_residual,0,25664,0.015463083442220693,False,False,0.02713656935194564
mgab,1,esn_residual,0,25676,0.017012137856070808,False,False,0.02713656935194564
mgab,1,esn_residual,0,25688,0.016427520391957273,False,False,0.02713656935194564
mgab,1,esn_residual,0,25700,0.01652792805089831,False,False,0.02713656935194564
mgab,1,esn_residual,0,25712,0.015722351297775106,False,False,0.02713656935194564
mgab,1,esn_residual,0,25724,0.01269595923145772,False,False,0.02713656935194564
mgab,1,esn_residual,0,25736,0.014237048931896368,False,False,0.02713656935194564
mgab,1,esn_residual,0,25748,0.01825412523115233,False,False,0.02713656935194564
mgab,1,esn_residual,0,25760,0.007178851549525689,False,False,0.02713656935194564
mgab,1,esn_residual,0,25772,0.011418003204589411,False,False,0.02713656935194564
mgab,1,esn_residual,0,25784,0.014601215605864581,False,False,0.02713656935194564
mgab,1,esn_residual,0,25796,0.011573168498976827,False,False,0.02713656935194564
mgab,1,esn_residual,0,25808,0.008224260562251118,False,False,0.02713656935194564
mgab,1,esn_residual,0,25820,0.026655344939428005,False,False,0.02713656935194564
mgab,1,esn_residual,0,25832,0.014550157108622841,False,False,0.02713656935194564
mgab,1,esn_residual,0,25844,0.01394827479852978,False,False,0.02713656935194564
mgab,1,esn_residual,0,25856,0.012465462972649277,False,False,0.02713656935194564
mgab,1,esn_residual,0,25868,0.013058046713680938,False,False,0.02713656935194564
mgab,1,esn_residual,0,25880,0.016187657327236593,False,False,0.02713656935194564
mgab,1,esn_residual,0,25892,0.014383803271158513,False,False,0.02713656935194564
mgab,1,esn_residual,0,25904,0.01976126886490448,False,False,0.02713656935194564
mgab,1,esn_residual,0,25916,0.021088186469164327,False,False,0.02713656935194564
mgab,1,esn_residual,0,25928,0.015931473493488113,False,False,0.02713656935194564
mgab,1,esn_residual,0,25940,0.019694934649876927,False,False,0.02713656935194564
mgab,1,esn_residual,0,25952,0.02585141428826887,False,False,0.02713656935194564
mgab,1,esn_residual,0,25964,0.014616871644953733,False,False,0.02713656935194564
mgab,1,esn_residual,0,25976,0.014312059334173455,False,False,0.02713656935194564
mgab,1,esn_residual,0,25988,0.013709551702589806,False,False,0.02713656935194564
mgab,1,esn_residual,0,26000,0.02177070986620322,False,False,0.02713656935194564
mgab,1,esn_residual,0,26012,0.015693127699151432,False,False,0.02713656935194564
mgab,1,esn_residual,0,26024,0.01804823915347953,False,False,0.02713656935194564
mgab,1,esn_residual,0,26036,0.01857219344237393,False,False,0.02713656935194564
mgab,1,esn_residual,0,26048,0.013710191188025078,False,False,0.02713656935194564
mgab,1,esn_residual,0,26060,0.021012609462694343,False,False,0.02713656935194564
mgab,1,esn_residual,0,26072,0.01831936207599938,False,False,0.02713656935194564
mgab,1,esn_residual,0,26084,0.015862258796708772,False,False,0.02713656935194564
mgab,1,esn_residual,0,26096,0.014345681054791726,False,False,0.02713656935194564
mgab,1,esn_residual,0,26108,0.015079343798028333,False,False,0.02713656935194564
mgab,1,esn_residual,0,26120,0.010009698237503528,False,False,0.02713656935194564
mgab,1,esn_residual,0,26132,0.018296763123046844,False,False,0.02713656935194564
mgab,1,esn_residual,0,26144,0.01820507597597043,False,False,0.02713656935194564
mgab,1,esn_residual,0,26156,0.017371794260220952,False,False,0.02713656935194564
mgab,1,esn_residual,0,26168,0.014897904976145071,False,False,0.02713656935194564
mgab,1,esn_residual,0,26180,0.01549192702560731,False,False,0.02713656935194564
mgab,1,esn_residual,0,26192,0.0218926423458754,False,False,0.02713656935194564
mgab,1,esn_residual,0,26204,0.022780208656840273,False,False,0.02713656935194564
mgab,1,esn_residual,0,26216,0.017728486257219345,False,False,0.02713656935194564
mgab,1,esn_residual,0,26228,0.011266773940981523,False,False,0.02713656935194564
mgab,1,esn_residual,0,26240,0.01744898639699244,False,False,0.02713656935194564
mgab,1,esn_residual,0,26252,0.014434871480872857,False,False,0.02713656935194564
mgab,1,esn_residual,0,26264,0.020698449664848795,False,False,0.02713656935194564
mgab,1,esn_residual,0,26276,0.020850656684380908,False,False,0.02713656935194564
mgab,1,esn_residual,0,26288,0.014656385234637526,False,False,0.02713656935194564
mgab,1,esn_residual,0,26300,0.018055649491152792,False,False,0.02713656935194564
mgab,1,esn_residual,0,26312,0.014824841275753897,False,False,0.02713656935194564
mgab,1,esn_residual,0,26324,0.011032433247727624,False,False,0.02713656935194564
mgab,1,esn_residual,0,26336,0.01712853079613552,False,False,0.02713656935194564
mgab,1,esn_residual,0,26348,0.0133086668182969,False,False,0.02713656935194564
mgab,1,esn_residual,0,26360,0.01523036756022833,False,False,0.02713656935194564
mgab,1,esn_residual,0,26372,0.016301952047165003,False,False,0.02713656935194564
mgab,1,esn_residual,0,26384,0.010446057384342566,False,False,0.02713656935194564
mgab,1,esn_residual,0,26396,0.016883529480637094,False,False,0.02713656935194564
mgab,1,esn_residual,0,26408,0.017272728428253004,False,False,0.02713656935194564
mgab,1,esn_residual,0,26420,0.016396402231336538,False,False,0.02713656935194564
mgab,1,esn_residual,0,26432,0.017717594359162092,False,False,0.02713656935194564
mgab,1,esn_residual,0,26444,0.022093470098390355,False,False,0.02713656935194564
mgab,1,esn_residual,0,26456,0.018016558823561013,False,False,0.02713656935194564
mgab,1,esn_residual,0,26468,0.021398004051029318,False,False,0.02713656935194564
mgab,1,esn_residual,0,26480,0.015479375644559923,False,False,0.02713656935194564
mgab,1,esn_residual,0,26492,0.015988111584164244,False,False,0.02713656935194564
mgab,1,esn_residual,0,26504,0.015792698252568016,False,False,0.02713656935194564
mgab,1,esn_residual,0,26516,0.016531943870091936,False,False,0.02713656935194564
mgab,1,esn_residual,0,26528,0.015186416041579776,False,False,0.02713656935194564
mgab,1,esn_residual,0,26540,0.014883554807944677,False,False,0.02713656935194564
mgab,1,esn_residual,0,26552,0.01897237035318966,False,False,0.02713656935194564
mgab,1,esn_residual,0,26564,0.018133566231931297,False,False,0.02713656935194564
mgab,1,esn_residual,0,26576,0.013404178343130013,False,False,0.02713656935194564
mgab,1,esn_residual,0,26588,0.01527796611986787,False,False,0.02713656935194564
mgab,1,esn_residual,0,26600,0.011554760264594677,False,False,0.02713656935194564
mgab,1,esn_residual,0,26612,0.015996435537509512,False,False,0.02713656935194564
mgab,1,esn_residual,0,26624,0.011768372477973799,False,False,0.02713656935194564
mgab,1,esn_residual,0,26636,0.020569381407263165,False,False,0.02713656935194564
mgab,1,esn_residual,0,26648,0.023118059307300598,False,False,0.02713656935194564
mgab,1,esn_residual,0,26660,0.01650669333145771,False,False,0.02713656935194564
mgab,1,esn_residual,0,26672,0.019697485556939398,False,False,0.02713656935194564
mgab,1,esn_residual,0,26684,0.01533825273286027,False,False,0.02713656935194564
mgab,1,esn_residual,0,26696,0.01339933768731072,False,False,0.02713656935194564
mgab,1,esn_residual,0,26708,0.009690396338136509,False,False,0.02713656935194564
mgab,1,esn_residual,0,26720,0.017708449870816878,False,False,0.02713656935194564
mgab,1,esn_residual,0,26732,0.020423917863439556,False,False,0.02713656935194564
mgab,1,esn_residual,0,26744,0.024762331860742393,False,False,0.02713656935194564
mgab,1,esn_residual,0,26756,0.016076173519564918,False,False,0.02713656935194564
mgab,1,esn_residual,0,26768,0.013744260468882885,False,False,0.02713656935194564
mgab,1,esn_residual,0,26780,0.01649366396209473,False,False,0.02713656935194564
mgab,1,esn_residual,0,26792,0.013742521358921067,False,False,0.02713656935194564
mgab,1,esn_residual,0,26804,0.013766540657528026,False,False,0.02713656935194564
mgab,1,esn_residual,0,26816,0.021742870652076363,False,False,0.02713656935194564
mgab,1,esn_residual,0,26828,0.01220711685130027,False,False,0.02713656935194564
mgab,1,esn_residual,0,26840,0.020149939567673414,False,False,0.02713656935194564
mgab,1,esn_residual,0,26852,0.01880955538966589,False,False,0.02713656935194564
mgab,1,esn_residual,0,26864,0.019681217139179807,False,False,0.02713656935194564
mgab,1,esn_residual,0,26876,0.021266794601359607,False,False,0.02713656935194564
mgab,1,esn_residual,0,26888,0.01898270555196291,False,False,0.02713656935194564
mgab,1,esn_residual,0,26900,0.017584030735037004,False,False,0.02713656935194564
mgab,1,esn_residual,0,26912,0.01983797023292766,False,False,0.02713656935194564
mgab,1,esn_residual,0,26924,0.013774218921355441,False,False,0.02713656935194564
mgab,1,esn_residual,0,26936,0.008799766700633427,False,False,0.02713656935194564
mgab,1,esn_residual,0,26948,0.017695749371185343,False,False,0.02713656935194564
mgab,1,esn_residual,0,26960,0.023357264232643615,False,False,0.02713656935194564
mgab,1,esn_residual,0,26972,0.019688621169009934,False,False,0.02713656935194564
mgab,1,esn_residual,0,26984,0.02233998427581696,False,False,0.02713656935194564
mgab,1,esn_residual,0,26996,0.01948624478366412,False,False,0.02713656935194564
mgab,1,esn_residual,0,27008,0.014162461730691689,False,False,0.02713656935194564
mgab,1,esn_residual,0,27020,0.01392558893743967,False,False,0.02713656935194564
mgab,1,esn_residual,0,27032,0.012516502410761632,False,False,0.02713656935194564
mgab,1,esn_residual,0,27044,0.022326148164964366,False,False,0.02713656935194564
mgab,1,esn_residual,0,27056,0.021697758733353112,False,False,0.02713656935194564
mgab,1,esn_residual,0,27068,0.01681294482787621,False,False,0.02713656935194564
mgab,1,esn_residual,0,27080,0.02195452172472301,False,False,0.02713656935194564
mgab,1,esn_residual,0,27092,0.012561432886244006,False,False,0.02713656935194564
mgab,1,esn_residual,0,27104,0.02032384920718755,False,False,0.02713656935194564
mgab,1,esn_residual,0,27116,0.015507881838729531,False,False,0.02713656935194564
mgab,1,esn_residual,0,27128,0.01467274412013353,False,False,0.02713656935194564
mgab,1,esn_residual,0,27140,0.016001208637050013,False,False,0.02713656935194564
mgab,1,esn_residual,0,27152,0.017464049927909286,False,False,0.02713656935194564
mgab,1,esn_residual,0,27164,0.021543158520003658,False,False,0.02713656935194564
mgab,1,esn_residual,0,27176,0.02341900656134044,False,False,0.02713656935194564
mgab,1,esn_residual,0,27188,0.018154728914296925,False,False,0.02713656935194564
mgab,1,esn_residual,0,27200,0.01637847512570545,False,False,0.02713656935194564
mgab,1,esn_residual,0,27212,0.011587930941033164,False,False,0.02713656935194564
mgab,1,esn_residual,0,27224,0.014452817123355999,False,False,0.02713656935194564
mgab,1,esn_residual,0,27236,0.015859163939566656,False,False,0.02713656935194564
mgab,1,esn_residual,0,27248,0.017323581612757266,False,False,0.02713656935194564
mgab,1,esn_residual,0,27260,0.012672529107376818,False,False,0.02713656935194564
mgab,1,esn_residual,0,27272,0.018236214621026647,False,False,0.02713656935194564
mgab,1,esn_residual,0,27284,0.01935808696936192,False,False,0.02713656935194564
mgab,1,esn_residual,0,27296,0.019073088110502567,False,False,0.02713656935194564
mgab,1,esn_residual,0,27308,0.015883938679536413,False,False,0.02713656935194564
mgab,1,esn_residual,0,27320,0.0219521344310607,False,False,0.02713656935194564
mgab,1,esn_residual,0,27332,0.01699463833278969,False,False,0.02713656935194564
mgab,1,esn_residual,0,27344,0.010857433875344213,False,False,0.02713656935194564
mgab,1,esn_residual,0,27356,0.01577435138253236,False,False,0.02713656935194564
mgab,1,esn_residual,0,27368,0.014798753651618313,False,False,0.02713656935194564
mgab,1,esn_residual,0,27380,0.02531834106578401,False,False,0.02713656935194564
mgab,1,esn_residual,0,27392,0.012843721124369267,False,False,0.02713656935194564
mgab,1,esn_residual,0,27404,0.018682754395342727,False,False,0.02713656935194564
mgab,1,esn_residual,0,27416,0.026727601147115365,False,False,0.02713656935194564
mgab,1,esn_residual,0,27428,0.0164943960949131,False,False,0.02713656935194564
mgab,1,esn_residual,0,27440,0.017432082748030098,False,False,0.02713656935194564
mgab,1,esn_residual,0,27452,0.013921646247993635,False,False,0.02713656935194564
mgab,1,esn_residual,0,27464,0.02093329368800312,False,False,0.02713656935194564
mgab,1,esn_residual,0,27476,0.012635410805359015,False,False,0.02713656935194564
mgab,1,esn_residual,0,27488,0.02313486741554982,False,False,0.02713656935194564
mgab,1,esn_residual,0,27500,0.01046809873051302,False,False,0.02713656935194564
mgab,1,esn_residual,0,27512,0.021718692466905054,False,False,0.02713656935194564
mgab,1,esn_residual,0,27524,0.019179572735524175,False,False,0.02713656935194564
mgab,1,esn_residual,0,27536,0.016285311658876367,False,False,0.02713656935194564
mgab,1,esn_residual,0,27548,0.019599022770989905,False,False,0.02713656935194564
mgab,1,esn_residual,0,27560,0.021938129183567412,False,False,0.02713656935194564
mgab,1,esn_residual,0,27572,0.016247915013266834,False,False,0.02713656935194564
mgab,1,esn_residual,0,27584,0.015190894665181531,False,False,0.02713656935194564
mgab,1,esn_residual,0,27596,0.01354250556883585,False,False,0.02713656935194564
mgab,1,esn_residual,0,27608,0.017842529041658395,False,False,0.02713656935194564
mgab,1,esn_residual,0,27620,0.021746020257253917,False,False,0.02713656935194564
mgab,1,esn_residual,0,27632,0.012866447959297034,False,False,0.02713656935194564
mgab,1,esn_residual,0,27644,0.01150650279478782,False,False,0.02713656935194564
mgab,1,esn_residual,0,27656,0.020756151981075277,False,False,0.02713656935194564
mgab,1,esn_residual,0,27668,0.010049632410300546,False,False,0.02713656935194564
mgab,1,esn_residual,0,27680,0.01307386251249909,False,False,0.02713656935194564
mgab,1,esn_residual,0,27692,0.021256301983314074,False,False,0.02713656935194564
mgab,1,esn_residual,0,27704,0.02139795136083933,False,False,0.02713656935194564
mgab,1,esn_residual,0,27716,0.013949086670308475,False,False,0.02713656935194564
mgab,1,esn_residual,0,27728,0.01841133300345632,False,False,0.02713656935194564
mgab,1,esn_residual,0,27740,0.018498743624718372,False,False,0.02713656935194564
mgab,1,esn_residual,0,27752,0.0101808417274043,False,False,0.02713656935194564
mgab,1,esn_residual,0,27764,0.01279210797436292,False,False,0.02713656935194564
mgab,1,esn_residual,0,27776,0.014917182586970057,False,False,0.02713656935194564
mgab,1,esn_residual,0,27788,0.01587463965961433,False,False,0.02713656935194564
mgab,1,esn_residual,0,27800,0.020292300261019136,False,False,0.02713656935194564
mgab,1,esn_residual,0,27812,0.013522865524464578,False,False,0.02713656935194564
mgab,1,esn_residual,0,27824,0.014419674245118586,False,False,0.02713656935194564
mgab,1,esn_residual,0,27836,0.01665744357583776,False,False,0.02713656935194564
mgab,1,esn_residual,0,27848,0.01299842837909182,False,False,0.02713656935194564
mgab,1,esn_residual,0,27860,0.017565689700219878,False,False,0.02713656935194564
mgab,1,esn_residual,0,27872,0.01841274658707448,False,False,0.02713656935194564
mgab,1,esn_residual,0,27884,0.01281787250815114,False,False,0.02713656935194564
mgab,1,esn_residual,0,27896,0.01762659565325464,False,False,0.02713656935194564
mgab,1,esn_residual,0,27908,0.018378098400205545,False,False,0.02713656935194564
mgab,1,esn_residual,0,27920,0.014563126698519113,False,False,0.02713656935194564
mgab,1,esn_residual,0,27932,0.017193155503079538,False,False,0.02713656935194564
mgab,1,esn_residual,0,27944,0.021602694116367616,False,False,0.02713656935194564
mgab,1,esn_residual,0,27956,0.016026486386735428,False,False,0.02713656935194564
mgab,1,esn_residual,0,27968,0.016975607140267357,False,False,0.02713656935194564
mgab,1,esn_residual,0,27980,0.016478227912344323,False,False,0.02713656935194564
mgab,1,esn_residual,0,27992,0.02073034991103384,False,False,0.02713656935194564
mgab,1,esn_residual,0,28004,0.023738393528546453,False,False,0.02713656935194564
mgab,1,esn_residual,0,28016,0.021026134855219425,False,False,0.02713656935194564
mgab,1,esn_residual,0,28028,0.012104600082551542,False,False,0.02713656935194564
mgab,1,esn_residual,0,28040,0.011371619975662384,False,False,0.02713656935194564
mgab,1,esn_residual,0,28052,0.0225873145184039,False,False,0.02713656935194564
mgab,1,esn_residual,0,28064,0.01699666518807419,False,False,0.02713656935194564
mgab,1,esn_residual,0,28076,0.01763039593900828,False,False,0.02713656935194564
mgab,1,esn_residual,0,28088,0.014238645718663179,False,False,0.02713656935194564
mgab,1,esn_residual,0,28100,0.013071965644130046,False,False,0.02713656935194564
mgab,1,esn_residual,0,28112,0.018058668706004255,False,False,0.02713656935194564
mgab,1,esn_residual,0,28124,0.01602309014282355,False,False,0.02713656935194564
mgab,1,esn_residual,0,28136,0.02034386954551337,False,False,0.02713656935194564
mgab,1,esn_residual,0,28148,0.015172958858983066,False,False,0.02713656935194564
mgab,1,esn_residual,0,28160,0.01616689192886156,False,False,0.02713656935194564
mgab,1,esn_residual,0,28172,0.021972070746969052,False,False,0.02713656935194564
mgab,1,esn_residual,0,28184,0.019347739235016093,False,False,0.02713656935194564
mgab,1,esn_residual,0,28196,0.016275889962102497,False,False,0.02713656935194564
mgab,1,esn_residual,0,28208,0.012368080646908197,False,False,0.02713656935194564
mgab,1,esn_residual,0,28220,0.01074085501258537,False,False,0.02713656935194564
mgab,1,esn_residual,0,28232,0.019695494931411872,False,False,0.02713656935194564
mgab,1,esn_residual,0,28244,0.01442551627754085,False,False,0.02713656935194564
mgab,1,esn_residual,0,28256,0.015926795082322087,False,False,0.02713656935194564
mgab,1,esn_residual,0,28268,0.017285221529064643,False,False,0.02713656935194564
mgab,1,esn_residual,0,28280,0.02136194410147141,False,False,0.02713656935194564
mgab,1,esn_residual,0,28292,0.0209474160466101,False,False,0.02713656935194564
mgab,1,esn_residual,0,28304,0.013632368900346137,False,False,0.02713656935194564
mgab,1,esn_residual,0,28316,0.02120773573271606,False,False,0.02713656935194564
mgab,1,esn_residual,0,28328,0.017453978603811038,False,False,0.02713656935194564
mgab,1,esn_residual,0,28340,0.02096583176417255,False,False,0.02713656935194564
mgab,1,esn_residual,0,28352,0.023462922148354437,False,False,0.02713656935194564
mgab,1,esn_residual,0,28364,0.016427025850390464,False,False,0.02713656935194564
mgab,1,esn_residual,0,28376,0.017744991457036008,False,False,0.02713656935194564
mgab,1,esn_residual,0,28388,0.015824148563581275,False,False,0.02713656935194564
mgab,1,esn_residual,0,28400,0.012906290671409693,False,False,0.02713656935194564
mgab,1,esn_residual,0,28412,0.018051131360152795,False,False,0.02713656935194564
mgab,1,esn_residual,0,28424,0.014567513036297441,False,False,0.02713656935194564
mgab,1,esn_residual,0,28436,0.01528285620548786,False,False,0.02713656935194564
mgab,1,esn_residual,0,28448,0.011799777179035686,False,False,0.02713656935194564
mgab,1,esn_residual,0,28460,0.012760892283097292,False,False,0.02713656935194564
mgab,1,esn_residual,0,28472,0.012997147766967032,False,False,0.02713656935194564
mgab,1,esn_residual,0,28484,0.015125385097221056,False,False,0.02713656935194564
mgab,1,esn_residual,0,28496,0.006929787535241871,False,False,0.02713656935194564
mgab,1,esn_residual,0,28508,0.019061498453822878,False,False,0.02713656935194564
mgab,1,esn_residual,0,28520,0.013760328245069786,False,False,0.02713656935194564
mgab,1,esn_residual,0,28532,0.015229851886957135,False,False,0.02713656935194564
mgab,1,esn_residual,0,28544,0.01516233049115101,False,False,0.02713656935194564
mgab,1,esn_residual,0,28556,0.015606585156433539,False,False,0.02713656935194564
mgab,1,esn_residual,0,28568,0.01690003573105514,False,False,0.02713656935194564
mgab,1,esn_residual,0,28580,0.01179376356941475,False,False,0.02713656935194564
mgab,1,esn_residual,0,28592,0.01236629367812725,False,False,0.02713656935194564
mgab,1,esn_residual,0,28604,0.01972828511578939,False,False,0.02713656935194564
mgab,1,esn_residual,0,28616,0.016211281891770568,False,False,0.02713656935194564
mgab,1,esn_residual,0,28628,0.016305037419343194,False,False,0.02713656935194564
mgab,1,esn_residual,0,28640,0.012741403996088252,False,False,0.02713656935194564
